@RELATION wiki_binned
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE num_revisions    Numeric
@ATTRIBUTE article_age_in_days  Numeric
@ATTRIBUTE avg_revs_per_day Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE isControversial  {yes,no}

@DATA
56,66611,11,1133,667,268,8712,5623,1.5493508803130003,0.0027923315968833976,0.0009307771989611325,3.0025070934230083e-05,0.8694029850746269, 0.055970149253731345, 0.0037313432835820895, 0.018656716417910446, 0, 0.05223880597014925,no
2,68071,4,14,27,1,136,3815,0.03564875491480996,0.0002791203302434223,0.00010283380587915559,0.0,0, 0, 0, 0, 1, 0,no
15,70134,28,3882,687,100,1937,6002,0.3227257580806398,0.002823167080160835,0.00037071890951606925,0.0,0.49, 0.23, 0.02, 0.01, 0.07, 0.18,no
3,71905,6,78,150,17,1312,3691,0.3554592251422379,0.0024198595368889507,0.001056950142549197,0.0,0.7058823529411765, 0, 0, 0.058823529411764705, 0.11764705882352941, 0.11764705882352941,no
5,68924,1,163,191,48,2994,4444,0.6737173717371737,0.0026696071034762927,0.0008269978527073298,1.450873425802333e-05,0.7291666666666666, 0, 0, 0.08333333333333333, 0, 0.1875,no
20,72372,51,1456,645,421,3710,3589,1.0337141264976317,0.003219477145857514,0.0007875974133642845,5.5269993920300666e-05,0.8218527315914489, 0.0166270783847981, 0, 0.004750593824228029, 0.0023752969121140144, 0.1543942992874109,no
50,70516,60,14871,820,188,7100,6043,1.1749131226212146,0.0018151908786658347,0.0005672471495830734,0.0,0.3882978723404255, 0.2765957446808511, 0.06914893617021277, 0.010638297872340425, 0.03723404255319149, 0.21808510638297873,no
21,71602,48,600,777,247,4697,5195,0.9041385948026949,0.0024300997178849752,0.0006284740649702522,1.3966090332672272e-05,0.44129554655870445, 0.3076923076923077, 0.08502024291497975, 0.05668016194331984, 0.06477732793522267, 0.044534412955465584,no
3,65931,19,21,174,27,583,3042,0.19165023011176857,0.002396444768015046,0.0006825317377258043,0.0,0.1111111111111111, 0.7777777777777778, 0.037037037037037035, 0, 0.037037037037037035, 0.037037037037037035,no
14,71555,26,244,317,459,1144,4135,0.2766626360338573,0.001942561665851443,0.0008105652994200266,4.192579134931172e-05,0.39433551198257083, 0.023965141612200435, 0, 0.004357298474945534, 0.002178649237472767, 0.5751633986928104,no
13,69371,22,707,381,46,961,5445,0.17649219467401286,0.002349685026884433,0.001052312926150697,0.0,0.45652173913043476, 0.4782608695652174, 0.021739130434782608, 0.043478260869565216, 0, 0,no
7,67790,38,1537,672,20,963,5669,0.16987122949373787,0.001047352116831391,0.0007670747897920048,1.475143826523086e-05,0.1, 0.4, 0.45, 0, 0.05, 0,no
21,67129,12,15,282,80,148,2218,0.06672678088367899,0.0021153301851658747,0.0005213842005690536,0.0,0.4875, 0.2875, 0.0875, 0.0125, 0.1, 0.025,no
7,71229,3,357,246,23,1358,5830,0.23293310463121783,0.0022743545466032094,0.0006317651518342248,0.0,0.17391304347826086, 0.5652173913043478, 0, 0, 0.17391304347826086, 0.08695652173913043,no
28,68384,29,816,617,99,3211,4698,0.6834823329076203,0.0017109265325222275,0.0006141787552643893,0.0,0.7676767676767676, 0.020202020202020204, 0, 0, 0, 0.21212121212121213,no
58,68491,42,4750,1365,247,20109,5963,3.3722958242495387,0.0025988816048823932,0.0011972375932604283,1.4600458454395468e-05,0.5668016194331984, 0.1862348178137652, 0.004048582995951417, 0, 0.1862348178137652, 0.05668016194331984,no
75,71687,28,1492,874,203,4749,5969,0.7956106550510973,0.0020924295897443053,0.0008509213664960174,0.0,0.14285714285714285, 0.5172413793103449, 0.059113300492610835, 0.0049261083743842365, 0.1625615763546798, 0.11330049261083744,no
17,68033,34,2613,630,400,5526,6195,0.8920096852300242,0.0019402348860112005,0.0010436111886878428,0.0,0.0325, 0.39, 0.4875, 0.0025, 0.065, 0.0225,no
14,69320,22,326,388,376,514,2624,0.19588414634146342,0.0013993075591459895,0.00028851702250432774,0.0,0.3962765957446808, 0.0026595744680851063, 0, 0.007978723404255319, 0, 0.5930851063829787,no
7,66972,24,208,216,75,2473,4814,0.5137100124636477,0.004001672340679687,0.0010004180851699218,0.0,0.26666666666666666, 0, 0, 0.013333333333333334, 0, 0.72,no
11,71245,2,52,1041,17,934,5106,0.18292205248726986,0.0031019720682153133,0.00036493789037827216,0.0,0.35294117647058826, 0, 0, 0, 0, 0.6470588235294118,no
27,71419,71,1085,582,101,2726,5618,0.4852260590957636,0.0017782382839300467,0.0003920525350396953,0.0,0.5247524752475248, 0.16831683168316833, 0.019801980198019802, 0.009900990099009901, 0.019801980198019802, 0.25742574257425743,no
54,70640,12,1397,1130,237,5978,5845,1.022754491017964,0.002618912797281993,0.0009343148357870895,0.0,0.3755274261603376, 0.016877637130801686, 0.004219409282700422, 0, 0, 0.6033755274261603,no
18,67385,28,736,841,185,1256,5640,0.2226950354609929,0.001127847443793129,0.0003116420568375751,0.0001335608815018179,0.3081081081081081, 0.14054054054054055, 0.20540540540540542, 0.010810810810810811, 0.05945945945945946, 0.2756756756756757,no
10,70505,52,325,570,112,1107,5295,0.20906515580736543,0.0026097439897879585,0.0010070207786681796,0.0,0.09821428571428571, 0.625, 0.20535714285714285, 0, 0.03571428571428571, 0.03571428571428571,no
35,72452,25,638,1022,116,2002,6202,0.3227990970654628,0.0018495003588582786,0.0005934963838127312,0.0,0.4051724137931034, 0.14655172413793102, 0.04310344827586207, 0.04310344827586207, 0.02586206896551724, 0.33620689655172414,no
9,65647,29,548,526,127,2197,4422,0.4968340117593849,0.001980288512803327,0.0007311834508812283,0.0,0.2755905511811024, 0.23622047244094488, 0.4645669291338583, 0, 0.023622047244094488, 0,no
14,70097,31,599,422,82,6978,5961,1.170608958228485,0.0012268713354351827,0.00045651026434797497,0.0,0.5, 0.24390243902439024, 0.024390243902439025, 0.012195121951219513, 0.04878048780487805, 0.17073170731707318,no
62,68335,24,904,720,119,8044,5965,1.3485331098072086,0.0024731104119411723,0.0013170410477793225,2.9267578839540498e-05,0.3949579831932773, 0.3445378151260504, 0.11764705882352941, 0, 0.058823529411764705, 0.08403361344537816,no
24,66916,10,178,289,288,2939,1087,2.703771849126035,0.0015392432303186084,0.0015990196664474863,8.966465419331699e-05,0.8576388888888888, 0.1076388888888889, 0.020833333333333332, 0, 0.003472222222222222, 0.010416666666666666,no
60,67290,21,2358,1088,113,3086,5841,0.5283341893511385,0.0024372120671719423,0.0012483281319661168,0.0,0.34513274336283184, 0.34513274336283184, 0.008849557522123894, 0, 0.008849557522123894, 0.2920353982300885,no
51,67699,29,798,451,56,4013,5637,0.7119034947667199,0.002688370581544779,0.0008715047489623185,1.477126693156472e-05,0.3392857142857143, 0.17857142857142858, 0.017857142857142856, 0, 0.03571428571428571, 0.42857142857142855,no
8,69823,23,99,200,4,761,5063,0.1503061426031997,0.0025493032381879895,0.0009022814831788952,0.0,0.75, 0, 0, 0, 0, 0.25,no
18,71450,19,2884,578,267,1543,5237,0.29463433263318695,0.0036249125262421272,0.0005318404478656403,0.0,0.8801498127340824, 0.0149812734082397, 0, 0.056179775280898875, 0, 0.04868913857677903,no
6,67800,230,24,445,128,926,4963,0.18658069715897643,0.00224188790560472,0.0005309734513274337,0.0,0.2421875, 0.3515625, 0.015625, 0.1015625, 0.046875, 0.2421875,no
47,65889,12,259,477,213,2250,5353,0.4203250513730618,0.0026104509098635585,0.0015025269771889087,0.00012141632138900272,0.29107981220657275, 0.09859154929577464, 0.004694835680751174, 0.14084507042253522, 0.004694835680751174, 0.460093896713615,no
72,69237,37,2780,561,89,8721,5969,1.4610487518847377,0.0024553345754437655,0.0011265652757918455,1.4443144561433915e-05,0.24719101123595505, 0.34831460674157305, 0.011235955056179775, 0, 0.056179775280898875, 0.33707865168539325,no
47,68867,18,400,393,224,3905,5283,0.7391633541548362,0.0028460656047163374,0.0011616594304964642,0.0,0.5625, 0.18303571428571427, 0.049107142857142856, 0.026785714285714284, 0, 0.17857142857142858,no
17,72349,6,21,435,78,2670,2788,0.9576757532281205,0.0038839514022308533,0.0014927642400033173,0.0,0.20512820512820512, 0.4230769230769231, 0, 0.038461538461538464, 0.07692307692307693, 0.2564102564102564,no
14,69099,20,77,295,103,522,3490,0.14957020057306591,0.0011288151782225502,0.00040521570500296676,7.235994732195835e-05,0.49514563106796117, 0.038834951456310676, 0.019417475728155338, 0.3300970873786408, 0, 0.11650485436893204,no
15,72090,5,587,913,213,1359,3267,0.41597796143250687,0.0027049521431543903,0.0003884033846580663,1.3871549452073796e-05,0.4835680751173709, 0.15023474178403756, 0, 0.03755868544600939, 0.014084507042253521, 0.3145539906103286,no
9,114821,16,211,71,17,448,5527,0.08105663108377058,0.00035707753808101304,8.709208245878367e-05,0.0,0.11764705882352941, 0.29411764705882354, 0.058823529411764705, 0, 0.35294117647058826, 0.17647058823529413,no
55,169887,81,2160,1284,184,8675,6009,1.4436678315859544,0.001918922577948872,0.0010359827414693297,5.886265576530282e-06,0.3804347826086957, 0.3532608695652174, 0.02717391304347826, 0.02717391304347826, 0.059782608695652176, 0.15217391304347827,no
40,114479,55,344,418,59,742,5205,0.1425552353506244,0.002690449776814962,0.0008647874282619519,0.0,0.3898305084745763, 0.15254237288135594, 0.01694915254237288, 0, 0.03389830508474576, 0.4067796610169492,no
8,116219,13,46,275,4,179,3572,0.05011198208286674,0.0028480713136406267,0.0017983290167700634,0.0,0, 0.25, 0, 0, 0, 0.75,no
132,125409,63,7309,2102,232,10580,5973,1.7713042022434287,0.002519755360460573,0.0011402690397020947,5.581736557982282e-05,0.2543103448275862, 0.3577586206896552, 0.021551724137931036, 0, 0.021551724137931036, 0.3448275862068966,no
103,111810,50,7096,1889,407,16584,5992,2.767690253671562,0.0026652356676504785,0.000697612020391736,7.154995080940882e-05,0.3783783783783784, 0.1891891891891892, 0.004914004914004914, 0.002457002457002457, 0.019656019656019656, 0.40540540540540543,no
4,134138,2,3,3542,3,17,2426,0.007007419620774938,0.0,0.0,0.0,0, 0.3333333333333333, 0, 0, 0, 0.6666666666666666,no
32,131314,7,871,509,365,3190,5071,0.6290672451193059,0.0030156723578597866,0.0011879921409750675,3.0461336948078653e-05,0.3589041095890411, 0.2356164383561644, 0.0027397260273972603, 0.038356164383561646, 0.0136986301369863, 0.3506849315068493,no
18,114155,27,158,676,354,489,3042,0.16074950690335305,0.002785686128509483,0.0011563225439095966,7.008015417633918e-05,0.8559322033898306, 0.031073446327683617, 0.059322033898305086, 0.005649717514124294, 0, 0.0480225988700565,no
27,162103,36,335,1098,710,1530,3534,0.432937181663837,0.0035656341955423404,0.0007464389924924276,0.0,0.6084507042253521, 0.05352112676056338, 0, 0.022535211267605635, 0.0014084507042253522, 0.31408450704225355,no
2,241865,0,31,68,24,336,4224,0.07954545454545454,0.0002935521882041635,5.78835300684266e-05,0.0,0.08333333333333333, 0.8333333333333334, 0.08333333333333333, 0, 0, 0,no
4,136434,3,2,3612,3,21,2526,0.00831353919239905,0.0,0.0,0.0,0, 0.3333333333333333, 0, 0, 0, 0.6666666666666666,no
31,106812,68,10444,1423,252,12162,5986,2.031740728366188,0.0021252293749765942,0.0011421937610006365,0.0,0.4603174603174603, 0.3492063492063492, 0.03571428571428571, 0.007936507936507936, 0.05555555555555555, 0.09126984126984126,no
20,386429,4,262,1100,350,2703,5475,0.4936986301369863,0.0029759671246205642,0.0015009225498086325,2.0702379997360448e-05,0.9257142857142857, 0.02857142857142857, 0, 0.02, 0.005714285714285714, 0.02,no
72,110212,40,6945,786,137,18552,5990,3.097161936560935,0.003193844590425725,0.0010525169672993867,1.8146844263782527e-05,0.7445255474452555, 0.043795620437956206, 0.029197080291970802, 0, 0.043795620437956206, 0.1386861313868613,no
88,105798,54,3417,1379,173,11378,5981,1.902357465306805,0.002618196941341046,0.0009073895536777632,2.83559235524301e-05,0.4913294797687861, 0.18497109826589594, 0.028901734104046242, 0.011560693641618497, 0.057803468208092484, 0.2254335260115607,no
12,157374,0,387,868,5,23,1287,0.017871017871017872,0.00022875443211712226,0.0,6.354289781031174e-06,0, 0, 0, 0, 0, 1,no
5,253990,43,502,1456,7,9474,5191,1.8250818724715854,0.0005275798259774007,0.0004960825229339738,7.874325760856727e-06,0.7142857142857143, 0, 0, 0.14285714285714285, 0, 0.14285714285714285,no
8,126972,3,61,102,16,249,4988,0.04991980753809142,0.0007403207006269098,0.00021264530762687837,0.0,0, 0.6875, 0, 0.0625, 0.25, 0,no
3,113614,70,18,335,4,351,984,0.3567073170731707,0.0021740278486806204,0.0008449662893657471,1.76034643617864e-05,0.5, 0.5, 0, 0, 0, 0,no
10,127071,85,78,591,477,331,4505,0.0734739178690344,0.0023136671624524874,0.0013142259052026032,7.869616198817984e-06,0.21593291404612158, 0.7526205450733753, 0, 0.006289308176100629, 0.014675052410901468, 0.010482180293501049,no
18,106178,31,248,717,83,768,4482,0.1713520749665328,0.001883629377083765,0.0004143984629584283,1.883629377083765e-05,0.30120481927710846, 0.13253012048192772, 0.024096385542168676, 0, 0.012048192771084338, 0.5301204819277109,no
4,102830,2,49,135,4,1346,4579,0.29395064424546846,0.0014684430613634153,0.0009627540600991929,9.724788485850432e-06,1, 0, 0, 0, 0, 0,no
38,125196,40,742,698,591,15297,3357,4.55674709562109,0.0017812070673184446,0.0012300712482826927,0.0,0.544839255499154, 0.1793570219966159, 0.008460236886632826, 0.04568527918781726, 0, 0.22165820642978004,no
20,139314,5,34,745,76,902,4843,0.18624819326863515,0.0007608711256585842,0.00033018935641787616,5.7424235898761074e-05,0.47368421052631576, 0.17105263157894737, 0, 0, 0.013157894736842105, 0.34210526315789475,no
6,107745,30,1193,257,27,4659,6018,0.7741774675972084,0.0007424938512227946,0.00028771636734883287,0.0,0.6296296296296297, 0.14814814814814814, 0, 0, 0.2222222222222222, 0,no
4,118560,53,60,555,640,165,4232,0.038988657844990546,0.0026147098515519568,0.002058029689608637,1.6869095816464237e-05,0.346875, 0.640625, 0, 0.0015625, 0.0046875, 0.00625,no
5,103130,7,2,126,81,3,87,0.034482758620689655,0.0019102104140405313,0.0010084359546203821,9.696499563657519e-06,0.09876543209876543, 0.6666666666666666, 0.012345679012345678, 0.037037037037037035, 0.012345679012345678, 0.1728395061728395,no
22,103870,37,824,1170,113,4984,5960,0.836241610738255,0.0018677192644651968,0.00045248868778280545,1.925483777799172e-05,0.6283185840707964, 0.23893805309734514, 0.008849557522123894, 0.02654867256637168, 0.008849557522123894, 0.08849557522123894,no
12,111132,63,2069,798,44,2705,5985,0.4519632414369256,0.0019886261382860023,0.0005129035741280639,1.799661663607242e-05,0.2727272727272727, 0.29545454545454547, 0.045454545454545456, 0.022727272727272728, 0.045454545454545456, 0.3181818181818182,no
2,108788,143,105,1825,17,45,2533,0.017765495459928938,0.0002298047578777071,1.8384380630216567e-05,9.192190315108283e-06,0.7058823529411765, 0, 0, 0, 0, 0.29411764705882354,no
14,152198,0,425,974,14,133,3699,0.03595566369288997,0.000203682045756186,1.3140777145560388e-05,6.570388572780194e-06,0, 0, 0, 0, 0, 1,no
15,162039,0,384,908,8,16,1293,0.01237432327919567,0.0001727979066767877,6.171353809885274e-06,6.171353809885274e-06,0, 0, 0, 0, 0, 1,no
15,113907,63,34,180,68,225,4494,0.050066755674232306,0.0020894238282107335,0.0016241319673066625,8.779091715171148e-06,0.27941176470588236, 0.4411764705882353, 0.17647058823529413, 0.014705882352941176, 0.08823529411764706, 0,no
39,102269,38,108,313,45,661,4994,0.13235883059671605,0.0023760865951559123,0.0005084629750950923,1.9556268272888168e-05,0.4444444444444444, 0.13333333333333333, 0.08888888888888889, 0, 0.06666666666666667, 0.26666666666666666,no
9,116791,7,403,1201,23,921,4507,0.20434879076991347,0.0037246020669400894,0.0015925884700019692,8.562303602161125e-06,0.391304347826087, 0.17391304347826086, 0, 0, 0.391304347826087, 0.043478260869565216,no
8,144440,3,181,625,6,2265,4332,0.5228531855955678,0.002409304901689283,0.0012531154804763223,5.538631957906397e-05,0.6666666666666666, 0.3333333333333333, 0, 0, 0, 0,no
10,107301,12,22,491,126,395,1033,0.3823814133591481,0.0017520805957074025,0.0004100614160166261,9.319577636741502e-06,0.23809523809523808, 0.07142857142857142, 0, 0, 0, 0.6904761904761905,no
10,121797,2,9,2996,80,1518,4078,0.3722412947523296,0.00022989071980426446,8.210382850152303e-06,0.0,0.375, 0.275, 0.2125, 0.025, 0.0125, 0.1,no
73,107676,93,8095,2292,224,14171,5987,2.3669617504593283,0.0021453248634793268,0.000947286303354508,0.0001021583268323489,0.4017857142857143, 0.24553571428571427, 0.11607142857142858, 0.017857142857142856, 0.10714285714285714, 0.11160714285714286,no
5,139142,4,58,103,37,703,5522,0.12730894603404563,0.0008336807002917883,0.0002731022983714479,0.0,0.13513513513513514, 0.6756756756756757, 0, 0, 0.13513513513513514, 0.05405405405405406,no
69,102552,28,795,601,125,7208,6002,1.2009330223258914,0.0025548014665730556,0.0011798892269287776,1.9502301271550043e-05,0.392, 0.424, 0.008, 0.032, 0.008, 0.136,no
110,76329,21,1464,600,236,4719,5554,0.8496579042131797,0.002096188866616882,0.0005895531187359981,0.0,0.7669491525423728, 0.0847457627118644, 0.00847457627118644, 0.03389830508474576, 0.038135593220338986, 0.06779661016949153,no
11,78079,20,908,1229,65,6853,5412,1.266260162601626,0.002471855428476287,0.0007812600058914689,0.0,0.8461538461538461, 0.12307692307692308, 0.015384615384615385, 0.015384615384615385, 0, 0,no
30,79231,48,3342,1164,177,3521,5642,0.6240694789081885,0.0016281505976196186,0.0002650477717055193,1.2621322462167586e-05,0.4293785310734463, 0.288135593220339, 0.192090395480226, 0.005649717514124294, 0.04519774011299435, 0.03954802259887006,no
66,78345,15,1141,595,218,7853,5625,1.396088888888889,0.0016976195034782053,0.0009700682877018317,3.829216925138809e-05,0.555045871559633, 0.07339449541284404, 0.0045871559633027525, 0.11467889908256881, 0, 0.25229357798165136,no
26,73081,51,800,1029,176,2551,5441,0.4688476383017828,0.0019293660458942817,0.0008346902751741219,1.3683447134001998e-05,0.29545454545454547, 0.30113636363636365, 0, 0.011363636363636364, 0.017045454545454544, 0.375,no
22,74448,34,1714,925,49,3549,6130,0.5789559543230016,0.0012088974854932303,0.0009268214055448098,0.0,0.2857142857142857, 0.30612244897959184, 0.02040816326530612, 0, 0.061224489795918366, 0.32653061224489793,no
47,79417,33,2467,818,564,12094,6020,2.008970099667774,0.0016243373585000693,0.0005792210735736681,5.036704987597114e-05,0.7570921985815603, 0.09574468085106383, 0.02304964539007092, 0.012411347517730497, 0.040780141843971635, 0.07092198581560284,no
22,79268,74,892,1566,500,5559,4588,1.211639058413252,0.0012489276883483878,0.0,0.0,0.706, 0.164, 0, 0.022, 0.01, 0.098,no
80,75062,34,1487,1164,112,5516,5879,0.9382548052389862,0.0021315712344461913,0.000959207055500786,1.3322320215288695e-05,0.26785714285714285, 0.42857142857142855, 0.03571428571428571, 0.026785714285714284, 0.14285714285714285, 0.09821428571428571,no
24,73096,36,4789,899,113,6641,5697,1.1657012462699667,0.002558279522819306,0.0005335449272189997,0.0,0.9203539823008849, 0, 0, 0.035398230088495575, 0, 0.04424778761061947,no
4,75001,2,32,31,11,436,4967,0.08777934366821019,0.003813282489566806,0.0011999840002133305,0.0,0.7272727272727273, 0.2727272727272727, 0, 0, 0, 0,no
77,77641,17,2006,796,154,7593,5619,1.3513080619327282,0.003104030087196198,0.00091446529539805,3.8639378678790846e-05,0.8961038961038961, 0.01948051948051948, 0, 0.012987012987012988, 0.012987012987012988, 0.05844155844155844,no
4,78369,34,68,370,405,134,4386,0.030551755585955312,0.001735380060993505,0.0010080516530771096,1.2760147507305185e-05,0.23950617283950618, 0.7234567901234568, 0.0024691358024691358, 0.014814814814814815, 0.009876543209876543, 0.009876543209876543,no
53,78357,6,429,563,128,2004,5584,0.35888252148997135,0.0026162308408948787,0.0008933471164031293,0.0,0.6875, 0.078125, 0.0078125, 0.0078125, 0, 0.21875,no
45,74555,24,510,400,289,5308,2831,1.874955845990816,0.0021192408289182484,0.0014620079136208168,6.706458319361545e-05,0.7577854671280276, 0.1314878892733564, 0.010380622837370242, 0.006920415224913495, 0.010380622837370242, 0.08304498269896193,no
49,78630,89,58296,1745,261,13633,5971,2.2832021436945236,0.0025562762304463943,0.000470558311077197,5.087116876510238e-05,0.2222222222222222, 0.1685823754789272, 0.0421455938697318, 0.0038314176245210726, 0.02681992337164751, 0.5363984674329502,no
52,78822,85,1863,773,337,3654,5637,0.6482171367748802,0.0016873461723884195,0.00044403846641800514,2.5373626652457436e-05,0.1394658753709199, 0.04154302670623145, 0.002967359050445104, 0.02373887240356083, 0.011869436201780416, 0.7804154302670623,no
25,78749,42,10478,1171,276,8344,5980,1.3953177257525085,0.0021206618496742817,0.0009396944723107595,0.00016508146135189018,0.6159420289855072, 0.14130434782608695, 0.09782608695652174, 0, 0.13768115942028986, 0.007246376811594203,no
33,73832,43,2712,1286,93,5505,6032,0.912632625994695,0.002614042691515874,0.0006907573951674071,0.0,0.22580645161290322, 0.15053763440860216, 0.010752688172043012, 0, 0.43010752688172044, 0.1827956989247312,no
4,75493,3,15,99,198,141,3018,0.04671968190854871,0.002424065807425854,0.0006623130621382114,5.2985044971056916e-05,0.3484848484848485, 0.18686868686868688, 0.13636363636363635, 0.045454545454545456, 0.025252525252525252, 0.25757575757575757,no
25,78280,36,1117,480,354,4650,5996,0.7755170113408939,0.001750127746550843,0.0007920286152273889,1.2774655084312723e-05,0.4519774011299435, 0.3163841807909605, 0, 0.022598870056497175, 0.002824858757062147, 0.2062146892655367,no
12,79272,7,180,500,326,468,483,0.968944099378882,0.0031032394792612776,0.0016651528913109294,7.568876778686043e-05,0.8803680981595092, 0.06134969325153374, 0, 0.003067484662576687, 0.006134969325153374, 0.049079754601226995,no
6,77035,34,2,204,2,20,1493,0.013395847287340924,0.0029467125332641006,0.0007658856363990394,0.0,0.5, 0, 0, 0, 0.5, 0,no
5,76027,1,104,1106,8,2249,3425,0.6566423357664234,0.00019729832822549883,3.9459665645099766e-05,0.0,1, 0, 0, 0, 0, 0,no
11,75757,3,276,301,13,1045,6007,0.17396370900615948,0.0017556133426614043,0.000726005517641934,0.0,0.07692307692307693, 0.38461538461538464, 0, 0, 0.38461538461538464, 0.15384615384615385,no
23,77773,26,2333,694,98,5745,5929,0.9689660988362288,0.00267445000192869,0.0016458153858022707,0.00014143725971738265,0.3877551020408163, 0.32653061224489793, 0.030612244897959183, 0.01020408163265306, 0.05102040816326531, 0.19387755102040816,no
